Accession	Title	Platform	Total Bases	Date Created	FASTQ	FASTQ_FTP	FASTQ_Aspera
SRR307920	GSM758571:_CshlLong_RnaSeq_HMEC_cell_longPolyA	Illumina Genome Analyzer II	6.35e+09	2011/07/13	SRR307920_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/SRR307920/SRR307920_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR307/SRR307920/SRR307920_1.fastq.gz
SRR307920	GSM758571:_CshlLong_RnaSeq_HMEC_cell_longPolyA	Illumina Genome Analyzer II	6.35e+09	2011/07/13	SRR307920_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/SRR307920/SRR307920_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR307/SRR307920/SRR307920_2.fastq.gz
SRR307919	GSM758570:_CshlLong_RnaSeq_H1-hESC_cytosol_longPolyA	Illumina Genome Analyzer II	4.96e+09	2011/07/13	SRR307919_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/SRR307919/SRR307919_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR307/SRR307919/SRR307919_1.fastq.gz
SRR307919	GSM758570:_CshlLong_RnaSeq_H1-hESC_cytosol_longPolyA	Illumina Genome Analyzer II	4.96e+09	2011/07/13	SRR307919_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/SRR307919/SRR307919_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR307/SRR307919/SRR307919_2.fastq.gz
SRR307918	GSM758569:_CshlLong_RnaSeq_HUVEC_cytosol_longPolyA	Illumina Genome Analyzer II	1.18e+10	2011/07/13	SRR307918_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/SRR307918/SRR307918_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR307/SRR307918/SRR307918_1.fastq.gz
SRR307918	GSM758569:_CshlLong_RnaSeq_HUVEC_cytosol_longPolyA	Illumina Genome Analyzer II	1.18e+10	2011/07/13	SRR307918_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/SRR307918/SRR307918_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR307/SRR307918/SRR307918_2.fastq.gz
SRR307917	GSM758569:_CshlLong_RnaSeq_HUVEC_cytosol_longPolyA	Illumina Genome Analyzer II	1.18e+10	2011/07/13	SRR307917_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/SRR307917/SRR307917_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR307/SRR307917/SRR307917_1.fastq.gz
SRR307917	GSM758569:_CshlLong_RnaSeq_HUVEC_cytosol_longPolyA	Illumina Genome Analyzer II	1.18e+10	2011/07/13	SRR307917_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/SRR307917/SRR307917_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR307/SRR307917/SRR307917_2.fastq.gz
SRR307916	GSM758568:_CshlLong_RnaSeq_HepG2_nucleus_longPolyA	Illumina Genome Analyzer II	9.53e+09	2011/07/13	SRR307916_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/SRR307916/SRR307916_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR307/SRR307916/SRR307916_1.fastq.gz
SRR307916	GSM758568:_CshlLong_RnaSeq_HepG2_nucleus_longPolyA	Illumina Genome Analyzer II	9.53e+09	2011/07/13	SRR307916_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/SRR307916/SRR307916_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR307/SRR307916/SRR307916_2.fastq.gz
SRR307915	GSM758568:_CshlLong_RnaSeq_HepG2_nucleus_longPolyA	Illumina Genome Analyzer II	9.53e+09	2011/07/13	SRR307915_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/SRR307915/SRR307915_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR307/SRR307915/SRR307915_1.fastq.gz
SRR307915	GSM758568:_CshlLong_RnaSeq_HepG2_nucleus_longPolyA	Illumina Genome Analyzer II	9.53e+09	2011/07/13	SRR307915_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/SRR307915/SRR307915_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR307/SRR307915/SRR307915_2.fastq.gz
SRR307914	GSM758567:_CshlLong_RnaSeq_HepG2_cell_longNonPolyA	Illumina Genome Analyzer II	1.04e+10	2011/07/13	SRR307914_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/SRR307914/SRR307914_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR307/SRR307914/SRR307914_1.fastq.gz
SRR307914	GSM758567:_CshlLong_RnaSeq_HepG2_cell_longNonPolyA	Illumina Genome Analyzer II	1.04e+10	2011/07/13	SRR307914_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/SRR307914/SRR307914_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR307/SRR307914/SRR307914_2.fastq.gz
SRR307913	GSM758567:_CshlLong_RnaSeq_HepG2_cell_longNonPolyA	Illumina Genome Analyzer II	1.04e+10	2011/07/13	SRR307913_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/SRR307913/SRR307913_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR307/SRR307913/SRR307913_1.fastq.gz
SRR307913	GSM758567:_CshlLong_RnaSeq_HepG2_cell_longNonPolyA	Illumina Genome Analyzer II	1.04e+10	2011/07/13	SRR307913_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/SRR307913/SRR307913_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR307/SRR307913/SRR307913_2.fastq.gz
SRR307912	GSM758566:_CshlLong_RnaSeq_H1-hESC_cell_longPolyA	Illumina Genome Analyzer II	1.19e+10	2011/07/13	SRR307912_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/SRR307912/SRR307912_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR307/SRR307912/SRR307912_1.fastq.gz
SRR307912	GSM758566:_CshlLong_RnaSeq_H1-hESC_cell_longPolyA	Illumina Genome Analyzer II	1.19e+10	2011/07/13	SRR307912_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/SRR307912/SRR307912_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR307/SRR307912/SRR307912_2.fastq.gz
SRR307911	GSM758566:_CshlLong_RnaSeq_H1-hESC_cell_longPolyA	Illumina Genome Analyzer II	1.19e+10	2011/07/13	SRR307911_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/SRR307911/SRR307911_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR307/SRR307911/SRR307911_1.fastq.gz
SRR307911	GSM758566:_CshlLong_RnaSeq_H1-hESC_cell_longPolyA	Illumina Genome Analyzer II	1.19e+10	2011/07/13	SRR307911_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/SRR307911/SRR307911_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR307/SRR307911/SRR307911_2.fastq.gz
SRR307910	GSM758565:_CshlLong_RnaSeq_HUVEC_nucleus_longPolyA	Illumina Genome Analyzer II	1.16e+10	2011/07/13	SRR307910_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/SRR307910/SRR307910_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR307/SRR307910/SRR307910_1.fastq.gz
SRR307910	GSM758565:_CshlLong_RnaSeq_HUVEC_nucleus_longPolyA	Illumina Genome Analyzer II	1.16e+10	2011/07/13	SRR307910_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/SRR307910/SRR307910_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR307/SRR307910/SRR307910_2.fastq.gz
SRR307909	GSM758565:_CshlLong_RnaSeq_HUVEC_nucleus_longPolyA	Illumina Genome Analyzer II	1.16e+10	2011/07/13	SRR307909_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/SRR307909/SRR307909_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR307/SRR307909/SRR307909_1.fastq.gz
SRR307909	GSM758565:_CshlLong_RnaSeq_HUVEC_nucleus_longPolyA	Illumina Genome Analyzer II	1.16e+10	2011/07/13	SRR307909_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/SRR307909/SRR307909_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR307/SRR307909/SRR307909_2.fastq.gz
SRR307908	GSM758564:_CshlLong_RnaSeq_A549_cell_longPolyA	Illumina Genome Analyzer II	1.07e+10	2011/07/13	SRR307908_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/SRR307908/SRR307908_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR307/SRR307908/SRR307908_1.fastq.gz
SRR307908	GSM758564:_CshlLong_RnaSeq_A549_cell_longPolyA	Illumina Genome Analyzer II	1.07e+10	2011/07/13	SRR307908_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/SRR307908/SRR307908_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR307/SRR307908/SRR307908_2.fastq.gz
SRR307907	GSM758564:_CshlLong_RnaSeq_A549_cell_longPolyA	Illumina Genome Analyzer II	1.07e+10	2011/07/13	SRR307907_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/SRR307907/SRR307907_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR307/SRR307907/SRR307907_1.fastq.gz
SRR307907	GSM758564:_CshlLong_RnaSeq_A549_cell_longPolyA	Illumina Genome Analyzer II	1.07e+10	2011/07/13	SRR307907_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/SRR307907/SRR307907_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR307/SRR307907/SRR307907_2.fastq.gz
SRR307906	GSM758563:_CshlLong_RnaSeq_HUVEC_cell_longPolyA	Illumina Genome Analyzer II	9.80e+09	2011/07/13	SRR307906_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/SRR307906/SRR307906_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR307/SRR307906/SRR307906_1.fastq.gz
SRR307906	GSM758563:_CshlLong_RnaSeq_HUVEC_cell_longPolyA	Illumina Genome Analyzer II	9.80e+09	2011/07/13	SRR307906_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/SRR307906/SRR307906_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR307/SRR307906/SRR307906_2.fastq.gz
SRR307905	GSM758563:_CshlLong_RnaSeq_HUVEC_cell_longPolyA	Illumina Genome Analyzer II	9.80e+09	2011/07/13	SRR307905_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/SRR307905/SRR307905_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR307/SRR307905/SRR307905_1.fastq.gz
SRR307905	GSM758563:_CshlLong_RnaSeq_HUVEC_cell_longPolyA	Illumina Genome Analyzer II	9.80e+09	2011/07/13	SRR307905_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/SRR307905/SRR307905_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR307/SRR307905/SRR307905_2.fastq.gz
SRR307904	GSM758562:_CshlLong_RnaSeq_BJ_cell_longPolyA	Illumina Genome Analyzer II	1.10e+10	2011/07/13	SRR307904_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/SRR307904/SRR307904_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR307/SRR307904/SRR307904_1.fastq.gz
SRR307904	GSM758562:_CshlLong_RnaSeq_BJ_cell_longPolyA	Illumina Genome Analyzer II	1.10e+10	2011/07/13	SRR307904_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/SRR307904/SRR307904_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR307/SRR307904/SRR307904_2.fastq.gz
SRR307903	GSM758562:_CshlLong_RnaSeq_BJ_cell_longPolyA	Illumina Genome Analyzer II	1.10e+10	2011/07/13	SRR307903_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/SRR307903/SRR307903_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR307/SRR307903/SRR307903_1.fastq.gz
SRR307903	GSM758562:_CshlLong_RnaSeq_BJ_cell_longPolyA	Illumina Genome Analyzer II	1.10e+10	2011/07/13	SRR307903_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/SRR307903/SRR307903_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR307/SRR307903/SRR307903_2.fastq.gz
SRR307902	GSM758561:_CshlLong_RnaSeq_AG04450_cell_longPolyA	Illumina Genome Analyzer II	1.21e+10	2011/07/13	SRR307902_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/SRR307902/SRR307902_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR307/SRR307902/SRR307902_1.fastq.gz
SRR307902	GSM758561:_CshlLong_RnaSeq_AG04450_cell_longPolyA	Illumina Genome Analyzer II	1.21e+10	2011/07/13	SRR307902_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/SRR307902/SRR307902_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR307/SRR307902/SRR307902_2.fastq.gz
SRR307901	GSM758561:_CshlLong_RnaSeq_AG04450_cell_longPolyA	Illumina Genome Analyzer II	1.21e+10	2011/07/13	SRR307901_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/SRR307901/SRR307901_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR307/SRR307901/SRR307901_1.fastq.gz
